Customer_ID,Part_ID,Period,Demand
0,1,60,3
0,1,61,1
0,1,62,3
0,1,63,0
0,1,64,1
0,1,65,1
0,1,66,3
0,1,67,1
0,1,68,5
0,1,69,2
0,1,70,1
0,1,71,3
0,1,72,0
0,1,73,3
0,1,74,3
0,1,75,0
0,1,76,1
0,1,77,1
0,1,78,1
0,1,79,5
0,1,80,1
0,1,81,2
0,1,82,2
0,1,83,0
0,1,84,2
0,1,85,2
0,1,86,3
0,1,87,1
0,1,88,2
0,1,89,1
0,1,90,1
0,1,91,3
0,1,92,1
0,1,93,2
0,1,94,2
0,1,95,0
0,1,96,3
0,1,97,3
0,1,98,2
0,1,99,1
0,1,100,0
0,1,101,0
0,1,102,0
0,1,103,1
0,1,104,2
0,1,105,2
0,1,106,5
0,1,107,0
0,1,108,3
0,1,109,3
0,1,110,4
0,1,111,1
0,1,112,0
0,1,113,0
0,1,114,2
0,1,115,2
0,1,116,2
0,1,117,0
0,1,118,1
0,1,119,2
0,2,0,9
0,2,1,10
0,2,2,8
0,2,3,3
0,2,4,3
0,2,5,3
0,2,6,8
0,2,7,7
0,2,8,9
0,2,9,3
0,2,10,5
0,2,11,6
0,2,12,11
0,2,13,11
0,2,14,7
0,2,15,8
0,2,16,5
0,2,17,2
0,2,18,10
0,2,19,5
0,2,20,7
0,2,21,7
0,2,22,0
0,2,23,7
0,2,24,7
0,2,25,14
0,2,26,8
0,2,27,5
0,2,28,3
0,2,29,3
0,2,30,12
0,2,31,10
0,2,32,9
0,2,33,5
0,2,34,7
0,2,35,7
0,2,36,8
0,2,37,12
0,2,38,17
0,2,39,5
0,2,40,3
0,2,41,4
0,2,42,11
0,2,43,13
0,2,44,9
0,2,45,7
0,2,46,8
0,2,47,3
0,2,48,12
0,2,49,15
0,2,50,10
0,2,51,5
0,2,52,4
0,2,53,5
0,2,54,5
0,2,55,6
0,2,56,12
0,2,57,8
0,2,58,8
0,2,59,4
0,2,60,15
0,2,61,15
0,2,62,9
0,2,63,8
0,2,64,8
0,2,65,5
0,2,66,12
0,2,67,6
0,2,68,5
0,2,69,7
0,2,70,4
0,2,71,10
0,2,72,10
0,2,73,7
0,2,74,12
0,2,75,5
0,2,76,5
0,2,77,5
0,2,78,12
0,2,79,9
0,2,80,10
0,2,81,8
0,2,82,6
0,2,83,2
0,2,84,10
0,2,85,15
0,2,86,9
0,2,87,4
0,2,88,2
0,2,89,8
0,2,90,9
0,2,91,10
0,2,92,10
0,2,93,8
0,2,94,6
0,2,95,6
0,2,96,9
0,2,97,12
0,2,98,18
0,2,99,2
0,2,100,5
0,2,101,5
0,2,102,9
0,2,103,9
0,2,104,10
0,2,105,2
0,2,106,5
0,2,107,8
0,2,108,8
0,2,109,17
0,2,110,7
0,2,111,4
0,2,112,6
0,2,113,4
0,2,114,13
0,2,115,11
0,2,116,16
0,2,117,4
0,2,118,5
0,2,119,7
0,3,0,1
0,3,1,1
0,3,2,4
0,3,3,0
0,3,4,2
0,3,5,1
0,3,6,1
0,3,7,3
0,3,8,1
0,3,9,1
0,3,10,3
0,3,11,2
0,3,12,4
0,3,13,1
0,3,14,1
0,3,15,1
0,3,16,0
0,3,17,0
0,3,18,1
0,3,19,1
0,3,20,1
0,3,21,2
0,3,22,1
0,3,23,3
0,3,24,0
0,3,25,3
0,3,26,1
0,3,27,1
0,3,28,1
0,3,29,0
0,3,30,1
0,3,31,4
0,3,32,1
0,3,33,1
0,3,34,1
0,3,35,3
0,3,36,0
0,3,37,3
0,3,38,4
0,3,39,1
0,3,40,0
0,3,41,0
0,3,42,4
0,3,43,2
0,3,44,2
0,3,45,3
0,3,46,1
0,3,47,1
0,3,48,3
0,3,49,1
0,3,50,2
0,3,51,2
0,3,52,1
0,3,53,0
0,3,54,3
0,3,55,2
0,3,56,2
0,3,57,2
0,3,58,0
0,3,59,4
0,3,60,0
0,3,61,4
0,3,62,4
0,3,63,0
0,3,64,0
0,3,65,0
0,3,66,4
0,3,67,8
0,3,68,3
0,3,69,0
0,3,70,3
0,3,71,0
0,3,72,2
0,3,73,4
0,3,74,4
0,3,75,2
0,3,76,0
0,3,77,2
0,3,78,2
0,3,79,1
0,3,80,1
0,3,81,0
0,3,82,1
0,3,83,3
0,3,84,0
0,3,85,0
0,3,86,1
0,3,87,0
0,3,88,0
0,3,89,1
0,3,90,2
0,3,91,2
0,3,92,3
0,3,93,1
0,3,94,2
0,3,95,2
0,3,96,0
0,3,97,2
0,3,98,2
0,3,99,0
0,3,100,1
0,3,101,0
0,3,102,2
0,3,103,0
0,3,104,2
0,3,105,1
0,3,106,1
0,3,107,5
0,3,108,1
0,3,109,5
0,3,110,0
0,3,111,1
0,3,112,1
0,3,113,0
0,3,114,3
0,3,115,3
0,3,116,2
0,3,117,0
0,3,118,3
0,3,119,2
0,4,0,9
0,4,1,10
0,4,2,11
0,4,3,1
0,4,4,0
0,4,5,3
0,4,6,9
0,4,7,3
0,4,8,9
0,4,9,5
0,4,10,4
0,4,11,3
0,4,12,8
0,4,13,8
0,4,14,14
0,4,15,2
0,4,16,3
0,4,17,2
0,4,18,7
0,4,19,12
0,4,20,5
0,4,21,8
0,4,22,4
0,4,23,3
0,4,24,14
0,4,25,6
0,4,26,14
0,4,27,5
0,4,28,4
0,4,29,3
0,4,30,7
0,4,31,10
0,4,32,14
0,4,33,8
0,4,34,2
0,4,35,4
0,4,36,9
0,4,37,14
0,4,38,7
0,4,39,4
0,4,40,4
0,4,41,3
0,4,42,5
0,4,43,6
0,4,44,4
0,4,45,9
0,4,46,8
0,4,47,6
0,4,48,7
0,4,49,10
0,4,50,9
0,4,51,3
0,4,52,4
0,4,53,4
0,4,54,4
0,4,55,8
0,4,56,7
0,4,57,3
0,4,58,7
0,4,59,3
0,4,60,8
0,4,61,9
0,4,62,8
0,4,63,3
0,4,64,1
0,4,65,2
0,4,66,9
0,4,67,10
0,4,68,4
0,4,69,4
0,4,70,8
0,4,71,3
0,4,72,11
0,4,73,8
0,4,74,10
0,4,75,3
0,4,76,3
0,4,77,4
0,4,78,7
0,4,79,12
0,4,80,10
0,4,81,5
0,4,82,7
0,4,83,6
0,4,84,11
0,4,85,10
0,4,86,10
0,4,87,4
0,4,88,3
0,4,89,3
0,4,90,3
0,4,91,7
0,4,92,11
0,4,93,5
0,4,94,5
0,4,95,6
0,4,96,11
0,4,97,10
0,4,98,8
0,4,99,4
0,4,100,2
0,4,101,3
0,4,102,6
0,4,103,8
0,4,104,3
0,4,105,5
0,4,106,5
0,4,107,10
0,4,108,11
0,4,109,12
0,4,110,11
0,4,111,0
0,4,112,9
0,4,113,2
0,4,114,4
0,4,115,10
0,4,116,15
0,4,117,3
0,4,118,2
0,4,119,5
0,5,0,1
0,5,1,2
0,5,2,2
0,5,3,0
0,5,4,0
0,5,5,0
0,5,6,2
0,5,7,0
0,5,8,0
0,5,9,1
0,5,10,1
0,5,11,2
0,5,12,2
0,5,13,3
0,5,14,3
0,5,15,0
0,5,16,0
0,5,17,1
0,5,18,0
0,5,19,1
0,5,20,1
0,5,21,0
0,5,22,0
0,5,23,0
0,5,24,1
0,5,25,1
0,5,26,2
0,5,27,0
0,5,28,1
0,5,29,0
0,5,30,4
0,5,31,2
0,5,32,2
0,5,33,1
0,5,34,1
0,5,35,0
0,5,36,1
0,5,37,2
0,5,38,0
0,5,39,0
0,5,40,0
0,5,41,0
0,5,42,0
0,5,43,1
0,5,44,1
0,5,45,0
0,5,46,1
0,5,47,1
0,5,48,0
0,5,49,1
0,5,50,0
0,5,51,0
0,5,52,0
0,5,53,0
0,5,54,0
0,5,55,1
0,5,56,1
0,5,57,0
0,5,58,1
0,5,59,0
0,5,60,3
0,5,61,0
0,5,62,3
0,5,63,0
0,5,64,0
0,5,65,0
0,5,66,2
0,5,67,1
0,5,68,1
0,5,69,0
0,5,70,1
0,5,71,0
0,5,72,0
0,5,73,1
0,5,74,2
0,5,75,0
0,5,76,0
0,5,77,0
0,5,78,2
0,5,79,1
0,5,80,0
0,5,81,1
0,5,82,0
0,5,83,1
0,5,84,1
0,5,85,0
0,5,86,2
0,5,87,0
0,5,88,0
0,5,89,1
0,5,90,2
0,5,91,0
0,5,92,2
0,5,93,0
0,5,94,1
0,5,95,1
0,5,96,0
0,5,97,0
0,5,98,1
0,5,99,0
0,5,100,0
0,5,101,0
0,5,102,3
0,5,103,4
0,5,104,2
0,5,105,1
0,5,106,1
0,5,107,3
0,5,108,2
0,5,109,0
0,5,110,2
0,5,111,1
0,5,112,0
0,5,113,0
0,5,114,1
0,5,115,2
0,5,116,2
0,5,117,1
0,5,118,1
0,5,119,0
0,6,0,5
0,6,1,10
0,6,2,7
0,6,3,0
0,6,4,2
0,6,5,3
0,6,6,1
0,6,7,8
0,6,8,8
0,6,9,4
0,6,10,3
0,6,11,2
0,6,12,8
0,6,13,10
0,6,14,5
0,6,15,7
0,6,16,3
0,6,17,3
0,6,18,5
0,6,19,9
0,6,20,14
0,6,21,2
0,6,22,1
0,6,23,5
0,6,24,6
0,6,25,4
0,6,26,3
0,6,27,4
0,6,28,1
0,6,29,2
0,6,30,5
0,6,31,3
0,6,32,4
0,6,33,2
0,6,34,2
0,6,35,2
0,6,36,8
0,6,37,10
0,6,38,7
0,6,39,2
0,6,40,1
0,6,41,4
0,6,42,3
0,6,43,6
0,6,44,9
0,6,45,3
0,6,46,5
0,6,47,1
0,6,48,5
0,6,49,7
0,6,50,7
0,6,51,0
0,6,52,3
0,6,53,0
0,6,54,5
0,6,55,0
0,6,56,7
0,6,57,4
0,6,58,3
0,6,59,2
0,6,60,8
0,6,61,5
0,6,62,10
0,6,63,0
0,6,64,4
0,6,65,2
0,6,66,7
0,6,67,6
0,6,68,6
0,6,69,2
0,6,70,4
0,6,71,4
0,6,72,10
0,6,73,5
0,6,74,10
0,6,75,3
0,6,76,2
0,6,77,3
0,6,78,6
0,6,79,6
0,6,80,6
0,6,81,3
0,6,82,3
0,6,83,5
0,6,84,6
0,6,85,5
0,6,86,8
0,6,87,2
0,6,88,2
0,6,89,2
0,6,90,11
0,6,91,11
0,6,92,8
0,6,93,1
0,6,94,9
0,6,95,4
0,6,96,8
0,6,97,8
0,6,98,7
0,6,99,3
0,6,100,1
0,6,101,2
0,6,102,3
0,6,103,5
0,6,104,5
0,6,105,4
0,6,106,3
0,6,107,1
0,6,108,10
0,6,109,4
0,6,110,6
0,6,111,1
0,6,112,2
0,6,113,3
0,6,114,7
0,6,115,6
0,6,116,2
0,6,117,4
0,6,118,6
0,6,119,9
0,7,0,6
0,7,1,5
0,7,2,0
0,7,3,0
0,7,4,1
0,7,5,1
0,7,6,3
0,7,7,7
0,7,8,4
0,7,9,2
0,7,10,1
0,7,11,2
0,7,12,4
0,7,13,2
0,7,14,3
0,7,15,2
0,7,16,2
0,7,17,0
0,7,18,6
0,7,19,5
0,7,20,5
0,7,21,1
0,7,22,3
0,7,23,3
0,7,24,1
0,7,25,3
0,7,26,9
0,7,27,1
0,7,28,2
0,7,29,6
0,7,30,2
0,7,31,7
0,7,32,4
0,7,33,2
0,7,34,3
0,7,35,2
0,7,36,3
0,7,37,7
0,7,38,4
0,7,39,0
0,7,40,6
0,7,41,0
0,7,42,2
0,7,43,5
0,7,44,3
0,7,45,4
0,7,46,2
0,7,47,5
0,7,48,2
0,7,49,3
0,7,50,5
0,7,51,1
0,7,52,0
0,7,53,0
0,7,54,4
0,7,55,5
0,7,56,3
0,7,57,0
0,7,58,2
0,7,59,2
0,7,60,5
0,7,61,8
0,7,62,4
0,7,63,0
0,7,64,0
0,7,65,5
0,7,66,2
0,7,67,4
0,7,68,3
0,7,69,3
0,7,70,0
0,7,71,0
0,7,72,3
0,7,73,5
0,7,74,2
0,7,75,0
0,7,76,4
0,7,77,0
0,7,78,2
0,7,79,4
0,7,80,4
0,7,81,1
0,7,82,1
0,7,83,2
0,7,84,2
0,7,85,7
0,7,86,6
0,7,87,0
0,7,88,0
0,7,89,2
0,7,90,8
0,7,91,5
0,7,92,6
0,7,93,2
0,7,94,3
0,7,95,2
0,7,96,6
0,7,97,10
0,7,98,7
0,7,99,1
0,7,100,3
0,7,101,3
0,7,102,4
0,7,103,2
0,7,104,3
0,7,105,3
0,7,106,1
0,7,107,3
0,7,108,5
0,7,109,3
0,7,110,3
0,7,111,2
0,7,112,4
0,7,113,4
0,7,114,1
0,7,115,9
0,7,116,5
0,7,117,4
0,7,118,4
0,7,119,1
1,0,0,6
1,0,1,5
1,0,2,10
1,0,3,5
1,0,4,2
1,0,5,2
1,0,6,8
1,0,7,4
1,0,8,10
1,0,9,5
1,0,10,4
1,0,11,3
1,0,12,9
1,0,13,6
1,0,14,9
1,0,15,2
1,0,16,3
1,0,17,2
1,0,18,10
1,0,19,5
1,0,20,10
1,0,21,5
1,0,22,9
1,0,23,5
1,0,24,8
1,0,25,5
1,0,26,7
1,0,27,5
1,0,28,4
1,0,29,2
1,0,30,7
1,0,31,4
1,0,32,2
1,0,33,4
1,0,34,8
1,0,35,5
1,0,36,8
1,0,37,10
1,0,38,8
1,0,39,4
1,0,40,6
1,0,41,2
1,0,42,5
1,0,43,9
1,0,44,12
1,0,45,5
1,0,46,6
1,0,47,2
1,0,48,9
1,0,49,6
1,0,50,10
1,0,51,4
1,0,52,1
1,0,53,1
1,0,54,3
1,0,55,7
1,0,56,3
1,0,57,6
1,0,58,4
1,0,59,7
1,0,60,6
1,0,61,6
1,0,62,10
1,0,63,1
1,0,64,2
1,0,65,5
1,0,66,10
1,0,67,7
1,0,68,9
1,0,69,2
1,0,70,3
1,0,71,5
1,0,72,10
1,0,73,7
1,0,74,11
1,0,75,1
1,0,76,2
1,0,77,1
1,0,78,6
1,0,79,2
1,0,80,8
1,0,81,5
1,0,82,3
1,0,83,5
1,0,84,5
1,0,85,10
1,0,86,10
1,0,87,4
1,0,88,1
1,0,89,2
1,0,90,7
1,0,91,9
1,0,92,3
1,0,93,8
1,0,94,4
1,0,95,4
1,0,96,10
1,0,97,11
1,0,98,10
1,0,99,1
1,0,100,3
1,0,101,4
1,0,102,7
1,0,103,10
1,0,104,8
1,0,105,3
1,0,106,3
1,0,107,8
1,0,108,10
1,0,109,6
1,0,110,10
1,0,111,3
1,0,112,2
1,0,113,2
1,0,114,6
1,0,115,8
1,0,116,10
1,0,117,4
1,0,118,8
1,0,119,5
1,1,0,2
1,1,1,3
1,1,2,3
1,1,3,0
1,1,4,0
1,1,5,0
1,1,6,0
1,1,7,1
1,1,8,1
1,1,9,4
1,1,10,2
1,1,11,0
1,1,12,4
1,1,13,3
1,1,14,4
1,1,15,1
1,1,16,0
1,1,17,1
1,1,18,2
1,1,19,3
1,1,20,1
1,1,21,3
1,1,22,2
1,1,23,1
1,1,24,6
1,1,25,2
1,1,26,2
1,1,27,2
1,1,28,0
1,1,29,2
1,1,30,0
1,1,31,1
1,1,32,2
1,1,33,2
1,1,34,1
1,1,35,1
1,1,36,1
1,1,37,5
1,1,38,2
1,1,39,2
1,1,40,1
1,1,41,0
1,1,42,1
1,1,43,2
1,1,44,1
1,1,45,0
1,1,46,0
1,1,47,3
1,1,48,4
1,1,49,5
1,1,50,2
1,1,51,0
1,1,52,0
1,1,53,0
1,1,54,0
1,1,55,1
1,1,56,1
1,1,57,0
1,1,58,0
1,1,59,1
1,1,60,3
1,1,61,0
1,1,62,2
1,1,63,1
1,1,64,0
1,1,65,1
1,1,66,2
1,1,67,4
1,1,68,1
1,1,69,1
1,1,70,1
1,1,71,2
1,1,72,1
1,1,73,3
1,1,74,2
1,1,75,2
1,1,76,1
1,1,77,1
1,1,78,1
1,1,79,1
1,1,80,0
1,1,81,0
1,1,82,2
1,1,83,1
1,1,84,1
1,1,85,2
1,1,86,2
1,1,87,2
1,1,88,1
1,1,89,1
1,1,90,3
1,1,91,0
1,1,92,2
1,1,93,0
1,1,94,0
1,1,95,1
1,1,96,1
1,1,97,5
1,1,98,1
1,1,99,0
1,1,100,0
1,1,101,0
1,1,102,2
1,1,103,6
1,1,104,1
1,1,105,4
1,1,106,2
1,1,107,1
1,1,108,5
1,1,109,3
1,1,110,7
1,1,111,1
1,1,112,1
1,1,113,1
1,1,114,2
1,1,115,0
1,1,116,2
1,1,117,0
1,1,118,0
1,1,119,4
1,2,0,6
1,2,1,10
1,2,2,11
1,2,3,7
1,2,4,1
1,2,5,4
1,2,6,10
1,2,7,4
1,2,8,5
1,2,9,8
1,2,10,3
1,2,11,9
1,2,12,9
1,2,13,10
1,2,14,11
1,2,15,3
1,2,16,2
1,2,17,2
1,2,18,7
1,2,19,10
1,2,20,6
1,2,21,7
1,2,22,10
1,2,23,5
1,2,24,8
1,2,25,6
1,2,26,17
1,2,27,6
1,2,28,3
1,2,29,8
1,2,30,9
1,2,31,9
1,2,32,6
1,2,33,5
1,2,34,6
1,2,35,6
1,2,36,18
1,2,37,11
1,2,38,5
1,2,39,5
1,2,40,7
1,2,41,2
1,2,42,10
1,2,43,12
1,2,44,7
1,2,45,4
1,2,46,6
1,2,47,6
1,2,48,6
1,2,49,15
1,2,50,9
1,2,51,1
1,2,52,1
1,2,53,4
1,2,54,5
1,2,55,10
1,2,56,10
1,2,57,7
1,2,58,8
1,2,59,9
1,2,60,10
1,2,61,12
1,2,62,11
1,2,63,3
1,2,64,0
1,2,65,4
1,2,66,10
1,2,67,9
1,2,68,8
1,2,69,8
1,2,70,10
1,2,71,5
1,2,72,12
1,2,73,10
1,2,74,10
1,2,75,3
1,2,76,3
1,2,77,5
1,2,78,6
1,2,79,12
1,2,80,13
1,2,81,9
1,2,82,6
1,2,83,4
1,2,84,17
1,2,85,17
1,2,86,16
1,2,87,3
1,2,88,7
1,2,89,1
1,2,90,9
1,2,91,10
1,2,92,8
1,2,93,4
1,2,94,3
1,2,95,5
1,2,96,15
1,2,97,10
1,2,98,11
1,2,99,4
1,2,100,7
1,2,101,3
1,2,102,7
1,2,103,7
1,2,104,12
1,2,105,9
1,2,106,5
1,2,107,5
1,2,108,13
1,2,109,12
1,2,110,12
1,2,111,3
1,2,112,3
1,2,113,4
1,2,114,11
1,2,115,7
1,2,116,7
1,2,117,4
1,2,118,5
1,2,119,6
1,3,0,0
1,3,1,1
1,3,2,0
1,3,3,1
1,3,4,1
1,3,5,0
1,3,6,3
1,3,7,0
1,3,8,1
1,3,9,0
1,3,10,3
1,3,11,2
1,3,12,2
1,3,13,1
1,3,14,2
1,3,15,0
1,3,16,0
1,3,17,0
1,3,18,1
1,3,19,1
1,3,20,1
1,3,21,0
1,3,22,0
1,3,23,2
1,3,24,1
1,3,25,3
1,3,26,2
1,3,27,2
1,3,28,1
1,3,29,0
1,3,30,2
1,3,31,5
1,3,32,1
1,3,33,1
1,3,34,0
1,3,35,1
1,3,36,5
1,3,37,1
1,3,38,5
1,3,39,1
1,3,40,1
1,3,41,2
1,3,42,0
1,3,43,3
1,3,44,2
1,3,45,0
1,3,46,0
1,3,47,0
1,3,48,2
1,3,49,1
1,3,50,1
1,3,51,0
1,3,52,0
1,3,53,0
1,3,54,3
1,3,55,1
1,3,56,6
1,3,57,3
1,3,58,0
1,3,59,1
1,3,60,3
1,3,61,2
1,3,62,1
1,3,63,2
1,3,64,0
1,3,65,0
1,3,66,0
1,3,67,1
1,3,68,2
1,3,69,3
1,3,70,0
1,3,71,0
1,3,72,0
1,3,73,3
1,3,74,3
1,3,75,1
1,3,76,1
1,3,77,2
1,3,78,4
1,3,79,5
1,3,80,2
1,3,81,1
1,3,82,2
1,3,83,1
1,3,84,3
1,3,85,5
1,3,86,2
1,3,87,1
1,3,88,0
1,3,89,0
1,3,90,1
1,3,91,1
1,3,92,2
1,3,93,2
1,3,94,0
1,3,95,1
1,3,96,0
1,3,97,3
1,3,98,5
1,3,99,1
1,3,100,0
1,3,101,2
1,3,102,2
1,3,103,5
1,3,104,0
1,3,105,2
1,3,106,0
1,3,107,1
1,3,108,2
1,3,109,1
1,3,110,1
1,3,111,0
1,3,112,2
1,3,113,0
1,3,114,2
1,3,115,1
1,3,116,1
1,3,117,1
1,3,118,3
1,3,119,3
1,4,0,9
1,4,1,7
1,4,2,7
1,4,3,0
1,4,4,4
1,4,5,2
1,4,6,9
1,4,7,8
1,4,8,10
1,4,9,4
1,4,10,4
1,4,11,7
1,4,12,7
1,4,13,14
1,4,14,10
1,4,15,7
1,4,16,3
1,4,17,3
1,4,18,2
1,4,19,5
1,4,20,6
1,4,21,3
1,4,22,6
1,4,23,5
1,4,24,9
1,4,25,10
1,4,26,14
1,4,27,3
1,4,28,5
1,4,29,1
1,4,30,5
1,4,31,8
1,4,32,7
1,4,33,6
1,4,34,4
1,4,35,4
1,4,36,8
1,4,37,10
1,4,38,10
1,4,39,5
1,4,40,5
1,4,41,7
1,4,42,11
1,4,43,10
1,4,44,8
1,4,45,7
1,4,46,9
1,4,47,2
1,4,48,11
1,4,49,10
1,4,50,7
1,4,51,4
1,4,52,2
1,4,53,1
1,4,54,8
1,4,55,8
1,4,56,8
1,4,57,5
1,4,58,8
1,4,59,4
1,4,60,12
1,4,61,6
1,4,62,15
1,4,63,1
1,4,64,2
1,4,65,4
1,4,66,5
1,4,67,7
1,4,68,9
1,4,69,2
1,4,70,3
1,4,71,3
1,4,72,10
1,4,73,2
1,4,74,10
1,4,75,3
1,4,76,2
1,4,77,2
1,4,78,10
1,4,79,10
1,4,80,11
1,4,81,3
1,4,82,6
1,4,83,4
1,4,84,12
1,4,85,8
1,4,86,10
1,4,87,5
1,4,88,4
1,4,89,0
1,4,90,5
1,4,91,10
1,4,92,9
1,4,93,2
1,4,94,5
1,4,95,3
1,4,96,11
1,4,97,11
1,4,98,11
1,4,99,2
1,4,100,7
1,4,101,3
1,4,102,7
1,4,103,8
1,4,104,11
1,4,105,6
1,4,106,6
1,4,107,6
1,4,108,8
1,4,109,14
1,4,110,9
1,4,111,3
1,4,112,3
1,4,113,1
1,4,114,3
1,4,115,8
1,4,116,7
1,4,117,5
1,4,118,6
1,4,119,3
1,5,0,1
1,5,1,2
1,5,2,0
1,5,3,0
1,5,4,1
1,5,5,1
1,5,6,3
1,5,7,1
1,5,8,0
1,5,9,1
1,5,10,0
1,5,11,2
1,5,12,1
1,5,13,2
1,5,14,3
1,5,15,2
1,5,16,1
1,5,17,1
1,5,18,0
1,5,19,1
1,5,20,1
1,5,21,0
1,5,22,1
1,5,23,1
1,5,24,1
1,5,25,2
1,5,26,0
1,5,27,2
1,5,28,1
1,5,29,2
1,5,30,3
1,5,31,3
1,5,32,5
1,5,33,0
1,5,34,0
1,5,35,0
1,5,36,1
1,5,37,2
1,5,38,1
1,5,39,0
1,5,40,0
1,5,41,0
1,5,42,1
1,5,43,3
1,5,44,1
1,5,45,0
1,5,46,1
1,5,47,0
1,5,48,2
1,5,49,1
1,5,50,3
1,5,51,0
1,5,52,1
1,5,53,1
1,5,54,2
1,5,55,1
1,5,56,2
1,5,57,0
1,5,58,0
1,5,59,3
1,5,60,2
1,5,61,2
1,5,62,1
1,5,63,0
1,5,64,0
1,5,65,0
1,5,66,2
1,5,67,1
1,5,68,1
1,5,69,1
1,5,70,2
1,5,71,0
1,5,72,1
1,5,73,2
1,5,74,3
1,5,75,0
1,5,76,0
1,5,77,0
1,5,78,2
1,5,79,0
1,5,80,0
1,5,81,0
1,5,82,0
1,5,83,0
1,5,84,2
1,5,85,0
1,5,86,1
1,5,87,0
1,5,88,0
1,5,89,0
1,5,90,1
1,5,91,2
1,5,92,0
1,5,93,0
1,5,94,3
1,5,95,1
1,5,96,2
1,5,97,1
1,5,98,2
1,5,99,0
1,5,100,0
1,5,101,0
1,5,102,1
1,5,103,1
1,5,104,2
1,5,105,0
1,5,106,0
1,5,107,1
1,5,108,0
1,5,109,0
1,5,110,4
1,5,111,1
1,5,112,1
1,5,113,0
1,5,114,0
1,5,115,2
1,5,116,0
1,5,117,2
1,5,118,1
1,5,119,1
1,6,0,5
1,6,1,5
1,6,2,4
1,6,3,3
1,6,4,5
1,6,5,1
1,6,6,8
1,6,7,3
1,6,8,9
1,6,9,5
1,6,10,3
1,6,11,2
1,6,12,2
1,6,13,9
1,6,14,8
1,6,15,4
1,6,16,1
1,6,17,2
1,6,18,3
1,6,19,8
1,6,20,10
1,6,21,4
1,6,22,9
1,6,23,7
1,6,24,6
1,6,25,8
1,6,26,4
1,6,27,3
1,6,28,3
1,6,29,4
1,6,30,5
1,6,31,7
1,6,32,6
1,6,33,7
1,6,34,0
1,6,35,4
1,6,36,10
1,6,37,8
1,6,38,9
1,6,39,1
1,6,40,2
1,6,41,2
1,6,42,4
1,6,43,7
1,6,44,10
1,6,45,4
1,6,46,4
1,6,47,4
1,6,48,9
1,6,49,1
1,6,50,6
1,6,51,1
1,6,52,0
1,6,53,2
1,6,54,8
1,6,55,7
1,6,56,7
1,6,57,3
1,6,58,6
1,6,59,1
1,6,60,9
1,6,61,6
1,6,62,5
1,6,63,3
1,6,64,4
